-237.95,16.406
-244.86,20.3
108.01,21.465
100.88,20.3
93.967,16.406
-228.79,27.632
-236.04,32.124
-243.86,34.656
108.01,35.48
99.877,34.656
92.057,32.124
84.807,27.632
-218.3,32.979
-225.42,38.706
-233.56,42.63
-242.53,44.959
108.01,45.735
98.547,44.959
89.577,42.63
81.437,38.706
74.317,32.979
-206.99,34.656
-213.33,41.851
-221.03,47.288
-230.19,51.211
-240.68,53.618
108.01,54.433
96.697,53.618
86.207,51.211
77.047,47.288
69.347,41.851
63.007,34.656
-195.68,32.979
-200.65,41.851
-206.99,48.848
-215.12,54.433
-225.42,58.651
-237.95,61.338
108.01,62.269
93.967,61.338
81.437,58.651
71.137,54.433
63.007,48.848
56.667,41.851
51.697,32.979
-185.19,27.632
-188.56,38.706
-192.95,47.288
-198.86,54.433
-206.99,60.426
-218.3,65.201
-233.56,68.416
108.01,69.574
89.577,68.416
74.317,65.201
63.007,60.426
54.877,54.433
48.967,47.288
44.577,38.706
41.207,27.632
-176.03,16.406
-177.94,32.124
-180.42,42.63
-183.79,51.211
-188.56,58.651
-195.68,65.201
-206.99,70.79
-225.42,74.923
108.01,76.546
81.437,74.923
63.007,70.79
51.697,65.201
44.577,58.651
39.807,51.211
36.437,42.63
33.957,32.124
32.047,16.406
-169.12,20.3
-170.12,34.656
-171.46,44.959
-173.3,53.618
-176.03,61.338
-180.42,68.416
-188.56,74.923
-206.99,80.531
108.01,83.32
63.007,80.531
44.577,74.923
36.437,68.416
32.047,61.338
29.317,53.618
27.469,44.959
26.137,34.656
25.132,20.3
-161.99,21.465
-161.99,35.48
-161.99,45.735
-161.99,54.433
-161.99,62.269
-161.99,69.574
-161.99,76.546
-161.99,83.32
-71.993,90
18.007,83.32
18.007,76.546
18.007,69.574
18.007,62.269
18.007,54.433
18.007,45.735
18.007,35.48
18.007,21.465
-154.87,20.3
-153.86,34.656
-152.53,44.959
-150.68,53.618
-147.96,61.338
-143.56,68.416
-135.43,74.923
-116.99,80.531
-71.993,83.32
-26.993,80.531
-8.5585,74.923
-0.42846,68.416
3.9705,61.338
6.6965,53.618
8.5445,44.959
9.8765,34.656
10.882,20.3
-147.96,16.406
-146.05,32.124
-143.56,42.63
-140.19,51.211
-135.43,58.651
-128.3,65.201
-116.99,70.79
-98.558,74.923
-71.993,76.546
-45.428,74.923
-26.993,70.79
-15.683,65.201
-8.5585,58.651
-3.7945,51.211
-0.42846,42.63
2.0615,32.124
3.9705,16.406
-138.79,27.632
-135.43,38.706
-131.03,47.288
-125.12,54.433
-116.99,60.426
-105.68,65.201
-90.428,68.416
-71.993,69.574
-53.558,68.416
-38.303,65.201
-26.993,60.426
-18.863,54.433
-12.957,47.288
-8.5585,38.706
-5.1925,27.632
-128.3,32.979
-123.33,41.851
-116.99,48.848
-108.86,54.433
-98.558,58.651
-86.029,61.338
-71.993,62.269
-57.957,61.338
-45.428,58.651
-35.123,54.433
-26.993,48.848
-20.653,41.851
-15.683,32.979
-116.99,34.656
-110.65,41.851
-102.96,47.288
-93.794,51.211
-83.303,53.618
-71.993,54.433
-60.683,53.618
-50.192,51.211
-41.029,47.288
-33.333,41.851
-26.993,34.656
-105.68,32.979
-98.558,38.706
-90.428,42.63
-81.456,44.959
-71.993,45.735
-62.531,44.959
-53.558,42.63
-45.428,38.706
-38.303,32.979
-95.192,27.632
-87.938,32.124
-80.124,34.656
-71.993,35.48
-63.863,34.656
-56.048,32.124
-48.794,27.632
-86.029,16.406
-79.118,20.3
-71.993,21.465
-64.868,20.3
-57.957,16.406
