-233.96,16.406
-240.87,20.3
112,21.465
104.87,20.3
97.961,16.406
-224.8,27.632
-232.05,32.124
-239.87,34.656
112,35.48
103.87,34.656
96.051,32.124
88.801,27.632
-214.31,32.979
-221.43,38.706
-229.57,42.63
-238.54,44.959
112,45.735
102.54,44.959
93.571,42.63
85.431,38.706
78.311,32.979
-203,34.656
-209.34,41.851
-217.04,47.288
-226.2,51.211
-236.69,53.618
112,54.433
100.69,53.618
90.201,51.211
81.041,47.288
73.341,41.851
67.001,34.656
-191.69,32.979
-196.66,41.851
-203,48.848
-211.13,54.433
-221.43,58.651
-233.96,61.338
112,62.269
97.961,61.338
85.431,58.651
75.131,54.433
67.001,48.848
60.661,41.851
55.691,32.979
-181.2,27.632
-184.57,38.706
-188.96,47.288
-194.87,54.433
-203,60.426
-214.31,65.201
-229.57,68.416
112,69.574
93.571,68.416
78.311,65.201
67.001,60.426
58.871,54.433
52.961,47.288
48.571,38.706
45.201,27.632
-172.04,16.406
-173.95,32.124
-176.43,42.63
-179.8,51.211
-184.57,58.651
-191.69,65.201
-203,70.79
-221.43,74.923
112,76.546
85.431,74.923
67.001,70.79
55.691,65.201
48.571,58.651
43.801,51.211
40.431,42.63
37.951,32.124
36.041,16.406
-165.12,20.3
-166.13,34.656
-167.46,44.959
-169.31,53.618
-172.04,61.338
-176.43,68.416
-184.57,74.923
-203,80.531
112,83.32
67.001,80.531
48.571,74.923
40.431,68.416
36.041,61.338
33.311,53.618
31.463,44.959
30.131,34.656
29.126,20.3
-158,21.465
-158,35.48
-158,45.735
-158,54.433
-158,62.269
-158,69.574
-158,76.546
-158,83.32
-67.999,90
22.001,83.32
22.001,76.546
22.001,69.574
22.001,62.269
22.001,54.433
22.001,45.735
22.001,35.48
22.001,21.465
-150.87,20.3
-149.87,34.656
-148.54,44.959
-146.69,53.618
-143.96,61.338
-139.56,68.416
-131.43,74.923
-113,80.531
-67.999,83.32
-22.999,80.531
-4.5641,74.923
3.5659,68.416
7.9649,61.338
10.691,53.618
12.539,44.959
13.871,34.656
14.876,20.3
-143.96,16.406
-142.05,32.124
-139.56,42.63
-136.2,51.211
-131.43,58.651
-124.31,65.201
-113,70.79
-94.564,74.923
-67.999,76.546
-41.434,74.923
-22.999,70.79
-11.689,65.201
-4.5641,58.651
0.19991,51.211
3.5659,42.63
6.0559,32.124
7.9649,16.406
-134.8,27.632
-131.43,38.706
-127.04,47.288
-121.13,54.433
-113,60.426
-101.69,65.201
-86.434,68.416
-67.999,69.574
-49.564,68.416
-34.309,65.201
-22.999,60.426
-14.869,54.433
-8.9631,47.288
-4.5641,38.706
-1.1981,27.632
-124.31,32.979
-119.34,41.851
-113,48.848
-104.87,54.433
-94.564,58.651
-82.035,61.338
-67.999,62.269
-53.963,61.338
-41.434,58.651
-31.129,54.433
-22.999,48.848
-16.659,41.851
-11.689,32.979
-113,34.656
-106.66,41.851
-98.963,47.288
-89.8,51.211
-79.309,53.618
-67.999,54.433
-56.689,53.618
-46.198,51.211
-37.035,47.288
-29.339,41.851
-22.999,34.656
-101.69,32.979
-94.564,38.706
-86.434,42.63
-77.461,44.959
-67.999,45.735
-58.537,44.959
-49.564,42.63
-41.434,38.706
-34.309,32.979
-91.198,27.632
-83.944,32.124
-76.129,34.656
-67.999,35.48
-59.869,34.656
-52.054,32.124
-44.8,27.632
-82.035,16.406
-75.124,20.3
-67.999,21.465
-60.874,20.3
-53.963,16.406
