-245.95,16.406
-252.86,20.3
100.01,21.465
92.881,20.3
85.971,16.406
-236.79,27.632
-244.04,32.124
-251.86,34.656
100.01,35.48
91.881,34.656
84.061,32.124
76.811,27.632
-226.3,32.979
-233.42,38.706
-241.56,42.63
-250.53,44.959
100.01,45.735
90.551,44.959
81.581,42.63
73.441,38.706
66.321,32.979
-214.99,34.656
-221.33,41.851
-229.03,47.288
-238.19,51.211
-248.68,53.618
100.01,54.433
88.701,53.618
78.211,51.211
69.051,47.288
61.351,41.851
55.011,34.656
-203.68,32.979
-208.65,41.851
-214.99,48.848
-223.12,54.433
-233.42,58.651
-245.95,61.338
100.01,62.269
85.971,61.338
73.441,58.651
63.141,54.433
55.011,48.848
48.671,41.851
43.701,32.979
-193.19,27.632
-196.56,38.706
-200.95,47.288
-206.86,54.433
-214.99,60.426
-226.3,65.201
-241.56,68.416
100.01,69.574
81.581,68.416
66.321,65.201
55.011,60.426
46.881,54.433
40.971,47.288
36.581,38.706
33.211,27.632
-184.03,16.406
-185.94,32.124
-188.42,42.63
-191.79,51.211
-196.56,58.651
-203.68,65.201
-214.99,70.79
-233.42,74.923
100.01,76.546
73.441,74.923
55.011,70.79
43.701,65.201
36.581,58.651
31.811,51.211
28.441,42.63
25.961,32.124
24.051,16.406
-177.11,20.3
-178.12,34.656
-179.45,44.959
-181.3,53.618
-184.03,61.338
-188.42,68.416
-196.56,74.923
-214.99,80.531
100.01,83.32
55.011,80.531
36.581,74.923
28.441,68.416
24.051,61.338
21.321,53.618
19.473,44.959
18.141,34.656
17.136,20.3
-169.99,21.465
-169.99,35.48
-169.99,45.735
-169.99,54.433
-169.99,62.269
-169.99,69.574
-169.99,76.546
-169.99,83.32
-79.989,90
10.011,83.32
10.011,76.546
10.011,69.574
10.011,62.269
10.011,54.433
10.011,45.735
10.011,35.48
10.011,21.465
-162.86,20.3
-161.86,34.656
-160.53,44.959
-158.68,53.618
-155.95,61.338
-151.55,68.416
-143.42,74.923
-124.99,80.531
-79.989,83.32
-34.989,80.531
-16.554,74.923
-8.4237,68.416
-4.0247,61.338
-1.2987,53.618
0.54931,44.959
1.8813,34.656
2.8863,20.3
-155.95,16.406
-154.04,32.124
-151.55,42.63
-148.19,51.211
-143.42,58.651
-136.3,65.201
-124.99,70.79
-106.55,74.923
-79.989,76.546
-53.424,74.923
-34.989,70.79
-23.679,65.201
-16.554,58.651
-11.79,51.211
-8.4237,42.63
-5.9337,32.124
-4.0247,16.406
-146.79,27.632
-143.42,38.706
-139.02,47.288
-133.12,54.433
-124.99,60.426
-113.68,65.201
-98.424,68.416
-79.989,69.574
-61.554,68.416
-46.299,65.201
-34.989,60.426
-26.859,54.433
-20.953,47.288
-16.554,38.706
-13.188,27.632
-136.3,32.979
-131.33,41.851
-124.99,48.848
-116.86,54.433
-106.55,58.651
-94.025,61.338
-79.989,62.269
-65.953,61.338
-53.424,58.651
-43.119,54.433
-34.989,48.848
-28.649,41.851
-23.679,32.979
-124.99,34.656
-118.65,41.851
-110.95,47.288
-101.79,51.211
-91.299,53.618
-79.989,54.433
-68.679,53.618
-58.188,51.211
-49.025,47.288
-41.329,41.851
-34.989,34.656
-113.68,32.979
-106.55,38.706
-98.424,42.63
-89.451,44.959
-79.989,45.735
-70.526,44.959
-61.554,42.63
-53.424,38.706
-46.299,32.979
-103.19,27.632
-95.934,32.124
-88.119,34.656
-79.989,35.48
-71.859,34.656
-64.044,32.124
-56.79,27.632
-94.025,16.406
-87.114,20.3
-79.989,21.465
-72.864,20.3
-65.953,16.406
