-185.96,16.406
-192.87,20.3
160,21.465
152.87,20.3
145.96,16.406
-176.8,27.632
-184.05,32.124
-191.87,34.656
160,35.48
151.87,34.656
144.05,32.124
136.8,27.632
-166.31,32.979
-173.43,38.706
-181.57,42.63
-190.54,44.959
160,45.735
150.54,44.959
141.57,42.63
133.43,38.706
126.31,32.979
-155,34.656
-161.34,41.851
-169.04,47.288
-178.2,51.211
-188.69,53.618
160,54.433
148.69,53.618
138.2,51.211
129.04,47.288
121.34,41.851
115,34.656
-143.69,32.979
-148.66,41.851
-155,48.848
-163.13,54.433
-173.43,58.651
-185.96,61.338
160,62.269
145.96,61.338
133.43,58.651
123.13,54.433
115,48.848
108.66,41.851
103.69,32.979
-133.2,27.632
-136.57,38.706
-140.96,47.288
-146.87,54.433
-155,60.426
-166.31,65.201
-181.57,68.416
160,69.574
141.57,68.416
126.31,65.201
115,60.426
106.87,54.433
100.96,47.288
96.57,38.706
93.2,27.632
-124.04,16.406
-125.95,32.124
-128.43,42.63
-131.8,51.211
-136.57,58.651
-143.69,65.201
-155,70.79
-173.43,74.923
160,76.546
133.43,74.923
115,70.79
103.69,65.201
96.57,58.651
91.8,51.211
88.43,42.63
85.95,32.124
84.04,16.406
-117.12,20.3
-118.13,34.656
-119.46,44.959
-121.31,53.618
-124.04,61.338
-128.43,68.416
-136.57,74.923
-155,80.531
160,83.32
115,80.531
96.57,74.923
88.43,68.416
84.04,61.338
81.31,53.618
79.462,44.959
78.13,34.656
77.125,20.3
-110,21.465
-110,35.48
-110,45.735
-110,54.433
-110,62.269
-110,69.574
-110,76.546
-110,83.32
-20,90
70,83.32
70,76.546
70,69.574
70,62.269
70,54.433
70,45.735
70,35.48
70,21.465
-102.87,20.3
-101.87,34.656
-100.54,44.959
-98.69,53.618
-95.964,61.338
-91.565,68.416
-83.435,74.923
-65,80.531
-20,83.32
25,80.531
43.435,74.923
51.565,68.416
55.964,61.338
58.69,53.618
60.538,44.959
61.87,34.656
62.875,20.3
-95.964,16.406
-94.055,32.124
-91.565,42.63
-88.199,51.211
-83.435,58.651
-76.31,65.201
-65,70.79
-46.565,74.923
-20,76.546
6.5652,74.923
25,70.79
36.31,65.201
43.435,58.651
48.199,51.211
51.565,42.63
54.055,32.124
55.964,16.406
-86.801,27.632
-83.435,38.706
-79.036,47.288
-73.13,54.433
-65,60.426
-53.69,65.201
-38.435,68.416
-20,69.574
-1.5648,68.416
13.69,65.201
25,60.426
33.13,54.433
39.036,47.288
43.435,38.706
46.801,27.632
-76.31,32.979
-71.34,41.851
-65,48.848
-56.87,54.433
-46.565,58.651
-34.036,61.338
-20,62.269
-5.9638,61.338
6.5652,58.651
16.87,54.433
25,48.848
31.34,41.851
36.31,32.979
-65,34.656
-58.66,41.851
-50.964,47.288
-41.801,51.211
-31.31,53.618
-20,54.433
-8.6898,53.618
1.8012,51.211
10.964,47.288
18.66,41.851
25,34.656
-53.69,32.979
-46.565,38.706
-38.435,42.63
-29.462,44.959
-20,45.735
-10.538,44.959
-1.5648,42.63
6.5652,38.706
13.69,32.979
-43.199,27.632
-35.945,32.124
-28.13,34.656
-20,35.48
-11.87,34.656
-4.0548,32.124
3.1992,27.632
-34.036,16.406
-27.125,20.3
-20,21.465
-12.875,20.3
-5.9638,16.406
