-229.96,16.406
-236.87,20.3
116,21.465
108.87,20.3
101.96,16.406
-220.8,27.632
-228.05,32.124
-235.87,34.656
116,35.48
107.87,34.656
100.05,32.124
92.805,27.632
-210.31,32.979
-217.43,38.706
-225.57,42.63
-234.54,44.959
116,45.735
106.54,44.959
97.575,42.63
89.435,38.706
82.315,32.979
-199,34.656
-205.34,41.851
-213.04,47.288
-222.2,51.211
-232.69,53.618
116,54.433
104.69,53.618
94.205,51.211
85.045,47.288
77.345,41.851
71.005,34.656
-187.69,32.979
-192.66,41.851
-199,48.848
-207.13,54.433
-217.43,58.651
-229.96,61.338
116,62.269
101.96,61.338
89.435,58.651
79.135,54.433
71.005,48.848
64.665,41.851
59.695,32.979
-177.2,27.632
-180.57,38.706
-184.96,47.288
-190.87,54.433
-199,60.426
-210.31,65.201
-225.57,68.416
116,69.574
97.575,68.416
82.315,65.201
71.005,60.426
62.875,54.433
56.965,47.288
52.575,38.706
49.205,27.632
-168.04,16.406
-169.95,32.124
-172.43,42.63
-175.8,51.211
-180.57,58.651
-187.69,65.201
-199,70.79
-217.43,74.923
116,76.546
89.435,74.923
71.005,70.79
59.695,65.201
52.575,58.651
47.805,51.211
44.435,42.63
41.955,32.124
40.045,16.406
-161.12,20.3
-162.13,34.656
-163.46,44.959
-165.31,53.618
-168.04,61.338
-172.43,68.416
-180.57,74.923
-199,80.531
116,83.32
71.005,80.531
52.575,74.923
44.435,68.416
40.045,61.338
37.315,53.618
35.467,44.959
34.135,34.656
33.13,20.3
-154,21.465
-154,35.48
-154,45.735
-154,54.433
-154,62.269
-154,69.574
-154,76.546
-154,83.32
-63.995,90
26.005,83.32
26.005,76.546
26.005,69.574
26.005,62.269
26.005,54.433
26.005,45.735
26.005,35.48
26.005,21.465
-146.87,20.3
-145.87,34.656
-144.53,44.959
-142.69,53.618
-139.96,61.338
-135.56,68.416
-127.43,74.923
-109,80.531
-63.995,83.32
-18.995,80.531
-0.56043,74.923
7.5696,68.416
11.969,61.338
14.695,53.618
16.543,44.959
17.875,34.656
18.88,20.3
-139.96,16.406
-138.05,32.124
-135.56,42.63
-132.19,51.211
-127.43,58.651
-120.31,65.201
-109,70.79
-90.56,74.923
-63.995,76.546
-37.43,74.923
-18.995,70.79
-7.6854,65.201
-0.56043,58.651
4.2036,51.211
7.5696,42.63
10.06,32.124
11.969,16.406
-130.8,27.632
-127.43,38.706
-123.03,47.288
-117.13,54.433
-109,60.426
-97.685,65.201
-82.43,68.416
-63.995,69.574
-45.56,68.416
-30.305,65.201
-18.995,60.426
-10.865,54.433
-4.9594,47.288
-0.56043,38.706
2.8056,27.632
-120.31,32.979
-115.34,41.851
-109,48.848
-100.87,54.433
-90.56,58.651
-78.031,61.338
-63.995,62.269
-49.959,61.338
-37.43,58.651
-27.125,54.433
-18.995,48.848
-12.655,41.851
-7.6854,32.979
-109,34.656
-102.66,41.851
-94.959,47.288
-85.796,51.211
-75.305,53.618
-63.995,54.433
-52.685,53.618
-42.194,51.211
-33.031,47.288
-25.335,41.851
-18.995,34.656
-97.685,32.979
-90.56,38.706
-82.43,42.63
-73.458,44.959
-63.995,45.735
-54.533,44.959
-45.56,42.63
-37.43,38.706
-30.305,32.979
-87.194,27.632
-79.94,32.124
-72.126,34.656
-63.995,35.48
-55.865,34.656
-48.05,32.124
-40.796,27.632
-78.031,16.406
-71.12,20.3
-63.995,21.465
-56.87,20.3
-49.959,16.406
